901,1R,HOEW311,0,전공선택,사학과,서양고대사,손태창,3(3),"서양,고대사",서양 고대사,"서양,로마사,역사,근동,고교,헬레니즘,초반,반론,로마,그리스,기획,대사,소초벌,완역,대말,후점진,excursus,대거,집대성,최우,선적,왕정,civilizations,고대사,알렉산더,접수,원정,법전,특집,시리즈,비치,역점,강평,홍수,공화정,ancient,경청,연대기,개시,분담,학자,각론,정기,사무실,편의,부문,참가,자주,세계사,구사,명의,유도,신화,제국,후반,사적,주간,독일,초점,한국","서양,로마사,역사","서양,로마사,역사,근동,고교","서양,로마사,역사,근동,고교,헬레니즘,초반,반론,로마,그리스,기획,대사,소초벌,완역,대말,civilizations,접수,법전,특집,비치"
902,1R,HOEW313,0,전공선택,사학과,서양근세사,염운옥,3(3),"서양,근세사",서양 근세사,"관용,아이티,노예제,오리엔탈리즘,르네상스,자본역사,혁명,사이드,역사,휴머니즘,에드워드,노예무역,프랑스,종교개혁,유럽,대항해노예무역,영국,푸른,노예,김정하,염운옥,서구,김응종,근세사,세계사,근대성,근대,문화,갈무리,프랑스혁명,영석,제국,로크,윤영,폐지,제국근세사,대판,제리,프랫,임병철,저항,담론,식민,윤경,제국오리엔탈리즘,자본기원,고원,계몽,육영수,식민지,미술,인문학,마티,프랑스사,세상,제임스,리브르,브로,중동,김상,메리,기억,흑인,학보,이탈리아,인문,글로벌화,서양,시공사,기념,공장,루이스,그린비,유서,시선,베개,인권,운동,장기,해방,문명,탄생,설탕,김규태,알루와리,메익,알레산드로,이신론,윤은주,자본사림,스벤,엘린,헨드릭,주니어,장호연,재라틴아메리카,알에이치코리아,이근,조홍식,애쉬,재닛,옴므,심은경,자본유럽,곽문환,마커스,대항해대항해국회의원,마뇨,현재열,대항해해상,이탈리아인,정보라,부르크하르트,케네디,은기,대항해남혁,후원자,서울대주경철,제국관해,제국르네상스,케빈,제국소hoew,정무,자본인도양,제국에드워드,웬디,자본유서,미뇰,자본노예제,티브,에퀴아노,이재만,빌렘,몰레,계몽운동,윌렌,헤나,리버풀,칼라스,김성균,이베로아메리카,스코틀랜드,공성진,신스,산초,메디치가,야코프,경성대,허재훈,앨프리드,바사리,노예선,김계영,전광철,황정,로프트,풀처,두운,수전,문헌학,남혁,면화,보이스,코카,이옥순,공염운옥,박지,끝내기,민주혁명,한순,크로스비,김은중,소구상,기숙,파뉴,주경철,나종석,난사,레디,김지혜,포메란츠,카플란,환대,미메시스,김기윤,이승철,시민권,현영,소소한글,연출가,동전,논집,배태,일회용,로런트,롤프,우물,브라운,서양미술,순례,볼테르,대서양,위르겐,김기봉,모스,흥기,김희숙,혜원,윌리엄스,무슬림,나기,트루,백승,성철,아랍,자본세상,베일,정희,woyeom,김영주,네스,말년,수인,광기,음으로,고발,무신론,김석희,김명,마르,캠퍼스,박홍규,양면,파편,벤자민,배반,앨피,월터,도상,발레리,미셀,홍기,지중해,자서전,예지,여행기,라캉,에릭,포터,영미문학,요시,콜럼버스,편역,김현식,삼천리,이창,사학사,부르주아,임호,로이,이남,베네치아,김성호,횡단,커트,출신,크리스,사절,자크,암사,등식,롤랑,경제,노프,데리다,화해,우드,분기,에코,에르,원고지,조리,주년,신앙,교보,스피노자,인간,동원,과잉,상인,오리,휴머니스트,침묵,난민,문고,각주,홉스,무지,월수,팽창,해제,살림,국학,네이버,동문선,포털,선언,평론,헤겔,박윤,토마스,문학동네,부재,스키,스마트,의지,양사,김영사,타자,데이비드,편견,욕망,선거일,이해해,개화,인종,엮음,최소한,이면,서평,한국,라틴아메리카,해석학,아메리카,신관,민주,박물관,공존,인용,유산,연장,상상력,규범,창조,다문화,한길,자아,스톤,전시,권리,통치,권력,보편,노동,대비,사태,시민,도전,신화,북스,주변,커뮤니케이션,수용,만들기,원론,개혁,사회,융합,종교,비평,체험,생산,작가,의식,중국,철학,국제,대하,정치","관용,아이티,노예제","관용,아이티,노예제,오리엔탈리즘,르네상스","관용,아이티,노예제,오리엔탈리즘,르네상스,자본역사,혁명,사이드,역사,휴머니즘,에드워드,노예무역,프랑스,종교개혁,유럽,대항해노예무역,영국,푸른,노예,김정하"
903,1R,HOEW315,0,전공선택,사학과,서양최근세사,최호근,3(3),"서양,최근,세사",서양 최근 세사,"대혁명,프롤레타리아,부르주아지,장기,변방,사회,산업혁명,프랑스,골격,문화,경제,탄생,혁명,여러민족장기,제국유럽사,민족국민,제국ism,세사,최근,체질,독일사,격변,정치,부르주아,민족운동,이데올로기,근대화,출현,계몽,서구,대중,도전,미국,연결,서양,일본","대혁명,프롤레타리아,부르주아지","대혁명,프롤레타리아,부르주아지,장기,변방","대혁명,프롤레타리아,부르주아지,장기,변방,사회,산업혁명,프랑스,골격,문화,경제,탄생,혁명,여러민족장기,민족국민,세사,독일사,정치,부르주아,민족운동"
904,1R,HOEW363,0,전공선택,사학과,영국문화사(영강),주의돈,3(3),"영국,문화사",영국 문화사(영강),"history,tudors,britain,empire,stuarts,jeremy,revolution,medieval,scholar,reformation,scholars,ancient,styles,look,google,aspect,opinion,arguments,source,outprezi,euidon,지history,outindeduction,lifootdocx,webcollection,kennehistory,footliterature,webtheses,whiteoutdocx,queen,texttextcompulsory,propose,tudor,deadsubmissions,victoria,isles,databases,outhistory,bloomsbury,everybody,england,joo,submission,deductions,fri,hwp,count,문화사,jane,bibliography,comment,duration,copies,macmillan,night,thursdays,debate,conclusion,audience,event,journals,delivery,영국,themes,start,age,check,make,war,internet,expectations,opinions,flow,person,writing,background,objective,purpose","history,tudors,britain","history,tudors,britain,empire,stuarts","history,tudors,britain,empire,stuarts,jeremy,revolution,medieval,scholar,reformation,scholars,ancient,styles,look,google,aspect,opinion,arguments,source,outprezi"
905,1R,HOEW365,0,전공선택,사학과,독일문화사,한해정,3(3),"독일,문화사",독일 문화사,"독일,역사,독일인,독일사,문화,분단,아픔,나라,나치즘,세계대전,출결,증빙,유럽,기원,조국현,거름,치달,faulenba,김승렬,민주당,지이진,schulze,유의정당,fontane,geiss,quintrec,해정,최승완,유림,옥당,유정희,통원,캠브리지,서울대독일학,kitchen,라인강,프로이센,민족독일,굴곡,독일제국,김영주,회상,에피,파행,동독,한독,유로,이어진,포럼,그늘,바이마르,결의,프랑스혁명,교훈,번영,김희,한강,유경,이웃,시공사,휴머니스트,문화사,국한,문집,서해,주사,성사,반성,남녀,지니,종교개혁,산책,푸른,공화국,나무,베개,한정,리스트,한울,공동,아카데미,그림,진료,서류,자리,통일,주변,사진,한국인,연구소,프랑스,종교,사랑,중세,깊이,생리,예술,문학,한국,사회","독일,역사,독일인","독일,역사,독일인,독일사,문화","독일,역사,독일인,독일사,문화,분단,아픔,나라,나치즘,세계대전,출결,증빙,유럽,기원,schulze,geiss,quintrec,최승완,통원,kitchen"
906,1R,HOEW367,0,전공선택,사학과,미국문화사(영강),신지혜,3(3),"미국,문화사",미국 문화사(영강),"war,colonies,england,america,age,culture,antebellum,abolitionism,weindustrialization,history,pas,minorities,photographs,containment,jazz,advertisements,immigration,depression,vietnam,narratives,imperialism,문화사,republic,involvement,novels,light,deal,picture,films,review,materials,abilities,women,revolution,events,rights,range,mass,미국,media,society","war,colonies,england","war,colonies,england,america,age","war,colonies,england,america,age,culture,antebellum,abolitionism,history,minorities,photographs,jazz,advertisements,depression,vietnam,narratives,involvement,novels,light,deal"
907,1R,HOEW403,0,전공선택,사학과,인도사,조길태,3(3),"인,도사",인도사,"인도,대왕,침입,불교,간다라,무갈제국,굽타,아소카,동인도회사,카스트제,아리아족,지배권,국민회,힌두,카니슈카,인도인,폭동,총독,도사,자이나교,무슬림,각축,인더스,간디,반란,독립운동,문화,확립,출현,영국,서구,미술,제국,종교,문명,영어,철학,정책,정치,기말고사,교육","인도,대왕,침입","인도,대왕,침입,불교,동인도회사","인도,대왕,침입,불교,간다라,굽타,동인도회사,카스트제,아리아족,지배권,국민회,힌두,인도인,폭동,총독,각축,인더스,간디,반란,문화"
908,1R,HOEW409,0,전공선택,사학과,동아시아현대사,박상수,3(3),"동아시아,현대사",동아시아 현대사,"동아시아,중국,박상수,근현대사,요시,대사,아세아,대륙,국제,냉전,아시아,쇼지,최덕수,제국열강,한철,세목,제르,이시카와,유용태,클레르,규수,정지호,대동아공영권,근대,이치로,일본제국,베르,국민혁명,라이,세이,박태균,박진우,사회운동,심산,현대사,삼천리,독법,hoew,지구화,마리,배정은,중일전쟁,하라,시야,침략,인식론,재편,격동,태동,역사비평,창비,엮음,보드,분열,저항,역사,식민,오늘,통치,한울,배정,식민지,교류,확정,분포,전망,기원,일본,고려,운동,한국,사회","동아시아,중국,박상수","동아시아,중국,박상수,근현대사,요시","동아시아,중국,박상수,근현대사,요시,대사,아세아,대륙,국제,냉전,아시아,쇼지,최덕수,세목,이시카와,근대,라이,지구화,배정은,하라"
909,1R,HOEW411,0,전공선택,사학과,중세교회와세속문화,홍용진,3(3),"중세,교회,세속,문화",중세 교회와 세속문화,"교회,중세,정치,권력,세속,종교개혁,파편,확립,위기,종교,전쟁,독특,빙자,로마말기,state,교황,이단,튜더,십자군,서로마,네덜란드,잉글랜드,독립전쟁,세운,polity,로마제국,약화,권위,제로,왕조,부상,문화,석가탄신일,이행,기독교,이성,세계사,보편,어린이날,서구,제국,개혁,프랑스,근대,역사,사회","교회,중세,정치","교회,중세,정치,권력,세속","교회,중세,정치,권력,세속,종교개혁,파편,확립,위기,종교,전쟁,빙자,교황,이단,튜더,십자군,서로마,네덜란드,잉글랜드,독립전쟁"
910,1R,HOEW417,0,전공선택,사학과,서양의자본주의와제국주의,민경현,3(3),"서양,자본주의,제국주의",서양의 자본주의와 제국주의,"화폐,자본주,자본,의사,자본제치,자본주의,교환신성,제국주의,제국레닌,제국위르겐,코카,정식,미셀,레닌,교환,노동,서양,nan","화폐,자본주,자본","화폐,자본주,자본,의사,자본제치","화폐,자본주,자본,의사,자본제치,자본주의,교환신성,제국주의,제국레닌,제국위르겐,코카,정식,미셀,레닌,교환,노동,서양,nan"
911,1R,HOEW421,0,전공선택,사학과,중국사특강Ⅰ(외국어강의),김준,3(3),"중,국사,특강",중국사 특강 Ⅰ(외국어 강의),"중국,이란,동양,상상,환기,동아시아,춘추전국한무제,역사,명말,사관,청초,국사,도로,이데올로기,특강,민족,기억,국민,문명,서양,성찰,기말고사","중국,이란,동양","중국,이란,동양,상상,환기","중국,이란,동양,상상,환기,동아시아,춘추전국한무제,역사,명말,사관,청초,국사,도로,이데올로기,특강,민족,기억,국민,문명,서양"
912,1R,HOEW450,0,전공선택,사학과,중국문화사(영강),손경탁,3(3),"중국,문화사",중국 문화사(영강),"confucianism,china,document,columbia,dis,goldman,source,fairbank,darwinism,rebellion,hs,opium,christianity,agriculture,conflict,liang,modernization,history,manchus,tradition,race,women,movement,war,yat,emperor,division,treaty,rights,influence,powers,imperialism,writing,sun,analects,rechina,removement,canton,tter,despotism,dowager,qichao,manchu,boxer,youwei,dik,zhong,society,intellectuals,constitutionalism,diaspora,cixi,emdowager,revolution,monarchy,implications,autocracy,corruption,wang,opening,loyalty,obligations,citizen,hierarchy,culture,trading,conflicts,capitalism,profit,transformations,causes,opinion,democracy,resource,respect,crisis,mass,government,interaction,days,failure,family,discontentment,upheaval,newsjournals,tongmenghui,unrechina,reemdowager,growrelationships,sanchuyi,reethics,healmovements,womens,ports,expjapan,budeyi,porepublic,gunboat,hoinstructions,admonition,chao,extraterritoriality,discipchina,trades,worldphases,superiority,cession,refairbank,ebrey,guangxu,rearmaments,edict,deahs,xinhai,aggressions,gsurvey,republicanism,reformers,poboxer,sicentralism,siconflict,tenancy,revolutionaries,investigating,rereformists,modernisation,grampedagogy,ineffectiveness,minzu,shu,wecanton,diarchy,laborers,confucian,theism,solipsism,ewha,ewomen,landless,wefairbank,acquiescence,reformists,shihkai,firearms,gendarwinism,lipman,overseas,bureaucrats,confucius,telegraphy,widows,outsiders,hk,minsheng,memorial,gensuffrages,indemnity,mencius,brsource,weqing,minquan,tianjin,molony,shang,gencitizenship,cuo,frameproficiency,peasants,harvapercentage,ekentakson,haughty,humanness,railmining,chungbo,queautonomy,harvahs,deaclemens,reabolition,bureaucracy,shanghai,beijing,missionaries,gong,warlords,livelihood,aristocrats,landlords,shaping,memoirs,pride,supplementary,injustice,bloom,encouragement,piety,tariff,shipping,shi,interrelationship,taxonomy,primacy,colonization,humanism,wen,dynasty,distinction,kong,opposition,adoption,foreigners,scholars,convention,hoew,colonialism,taxes,contacts,contracts,sen,settlement,assumption,classics,constitution,writings,son,concern,diplomacy,topics,poverty,문화사,degradation,hong,ratio,modernity,machines,discrimination,awareness,literacy,exposure,nationalism,leaders,kang,nations,loss,religion,authors,separation,authority,land,teacher,stages,towards,observation,sociology,london,han,significance,governance,conference,rise,sense,equation,turn,themes,asia,evolution,population,effects,identity,affairs,range,al,core,forces,innovation,competition,thoughts,code,mind,capital,regulation,attitude,service,formation,nature,media,education,중국,science,policy","confucianism,china,document","confucianism,china,document,columbia,dis","confucianism,china,document,columbia,dis,goldman,source,fairbank,darwinism,rebellion,hs,opium,christianity,agriculture,conflict,liang,modernization,history,manchus,tradition"
913,1R,HOEW454,0,전공선택,사학과,일본사특강,이형식,3(3),"일,본사,특강",일본사 특강,"대만,일본,오키나와,통치,식민지,점령,동남아시아,하의,주변,만주,만주국,류큐왕국,류큐,계엄령,대동아공영권,수업,전전,복귀,본사,처분,전투,커리큘럼,건립,동남아,만주사변,망각,사학,패전,일본사,염두,면서,태평양,청일전쟁,중국사,근대사,실태,특강,해체,전시,제국,조명,국민,조선,전쟁,역사","대만,일본,오키나와","대만,일본,오키나와,통치,식민지","대만,일본,오키나와,통치,식민지,점령,동남아시아,하의,주변,만주,만주국,류큐왕국,류큐,계엄령,대동아공영권,본사,처분,커리큘럼,동남아,사학"
914,1R,HOEW459,0,전공선택,사학과,동아시아사사료선독,권용철,3(3),"동아시아사,사료,독",동아시아사사료 선독,"거란,북송,사료,선독,고려,몽골,제국,묘지,동아시아사,요사,역사,자치통감,원정,재개,침입,장편,외교,후반,동아시아,일본,야율배,고려묘지,동단,계사,대목,원대,해독,중관,편찬,중국사,원문,한문,인물,선별,흥미,법률,집중,중국,기말고사","거란,북송,사료","거란,북송,사료,선독,고려","거란,북송,사료,선독,고려,몽골,제국,묘지,동아시아사,요사,역사,자치통감,원정,재개,침입,장편,외교,후반,동아시아,일본"
915,1R,HOKA005,0,전공선택,한국사학과,한국사입문,송규진,3(3),"한국사,입문",한국사 입문,"한국사,조선,세계사,시적,고조선,중고,교류,동아시아,교육,역사,그한국사,분단냉전,삼국실크로드,제국한국,환경거대,인류학자,이즈음,단호,남북분단,선사대문,후원,고려,고려말,테두리,국정,주력,극히,해방운동,국수,통일신라,문물,병합,글로벌화,정세,대가,한민족,부응,반대,동북아,인기,대한제국,성리학,화두,지구촌,삼국,일제강점기,성숙,개항,한국,만큼,생존,담론,공감,대외,도입,구사,한반도,시민,수용,인류,크게,서도,전망,입문,민족,지구,전기,의식,전쟁,연관,국제,경제,기말고사,문화,사회","한국사,조선,세계사","한국사,조선,세계사,시적,고조선","한국사,조선,세계사,시적,고조선,중고,교류,동아시아,교육,역사,분단냉전,제국한국,남북분단,후원,고려,해방운동,문물,병합,대한제국,일제강점기"
916,1R,HOKA101,0,교양,한국사학과,과학과기술로본한국사,김소영,3(3),"과학,기술,한국사",과학과 기술로 본 한국사,"과학,한국사,인류,역사,하늘,근대,도입,한국,지박성,전차,제국대적,동사진,조우,선교,김소영,시리즈,문중,창제,철도,연희,교보,구관,보급,문고,무기,설립,기술,앞서,전신,문화,과학사,긍정,인쇄,법학,한글,서구,문명,발견,부정,전기,서양,의학,전쟁,동아시아,일본,중국,기말고사,교육","과학,한국사,인류","과학,한국사,인류,역사,하늘","과학,한국사,인류,역사,하늘,근대,도입,한국,전차,제국대적,조우,선교,시리즈,문중,창제,철도,보급,무기,설립,앞서"
917,1R,HOKA102,0,교양,한국사학과,서울지역의향토문화,박은숙,3(3),"서울,지역,향토,문화",서울지역의 향토문화,"문화,왕실,궁녀,한국사,음식,역사,내시,향토,답사,서울특별시,혼례,수도,편찬,도시화,위원회,간추린,사산,한영우,사직,한성부,한성,박은숙,종묘,도시,백제,궁궐,풍속,문화유산,주택,계기,교류,지사,아시아,조명,모습,체험,조선,자부심,애향,조선주택,고갯길,서울,박영규,절기,청계천,수족,도성민,고개,창작과비평사,위례성,북촌,남촌,서울변천,외세,저고리,두루마기,고려풍수지리,조선왕실,기성복,송도영,터전,강문,고스,파행,소용돌이,신데렐라,애정,대문,도읍,hoka,한복,홍순,남경,경성,바지,성문,신도시,환관,유구,왕비,성곽,세시,간직,명절,중심지,전우,소문,유홍준,도성,원적,사대부,친밀,아파트,한강,천년,유적,무형,그간,어제,강남,하천,침략,병주,신분,독립운동,역사비평,지역,유입,김영사,자연환경,소감,탐방,공화국,혼합,행렬,한국,축제,복장,경계,지위,베개,청년,조화,외래,스토리,민주화,사기,심장,국회의원,높이,선거,오늘,상품,행정,전제,주목,계절,일시,유도,건설,흥미,해방,주간,연구소,기억,문명,일상,전쟁,자연,근대,전통,미디어,경제,환경","문화,왕실,궁녀","문화,왕실,궁녀,한국사,음식","문화,왕실,궁녀,한국사,음식,역사,내시,향토,답사,서울특별시,혼례,수도,편찬,도시화,위원회,사산,사직,한성부,한성,종묘"
918,1R,HOKA103,1,교양,한국사학과,한국전통문화의이해,소순규,3(3),"한국,전통문화,이해",한국 전통문화의 이해,"서평,전통문화,한국,까닭,농민,고려,지정,조선문화,고려장,센서스,임꺽정,뒷간,조선이혼,역사조선청년,고려장례,원님,신문고,역사삼국청년,탄실,맞선,헌납,역관,고을,기와집,사간원,초가,살이,염원,굴집,벌거숭이,이모저모,농사,삼국사회,기풍,역사고려청년,뒤주,팔만대장경,사도세자,순규,서당,백성,두레,향교,위화도,회군,수합,몽고,정말,족보,이성계,성씨,호칭,좌절,불상,비일,왕실,거부,분노,궁궐,낯선,풍속,문단,국학,가짜,도록,최초,서원,배치,과연,한해,주택,주소,민중,남성,범주,이기,무역,일자,인구,것임,한반도,어린이날,포괄,선별,제국,궁극,하루,우리나라,모습,제한,여성,마음,조선,전쟁,이해,한국어,문화,역사","서평,전통문화,한국","서평,전통문화,한국,까닭,농민","서평,전통문화,한국,까닭,농민,고려,지정,센서스,임꺽정,신문고,헌납,사간원,삼국사회,기풍,족보,호칭,좌절,왕실,거부,분노"
919,1R,HOKA103,2,교양,한국사학과,한국전통문화의이해,김소연,3(3),"한국,전통문화,이해",한국 전통문화의 이해,"문화,조선,공예,회화,산수화,조각,고려,불교,건축,한국,도불교,남종화,유람,역사,도화서,도조선,일면,삼국한반도,석굴암,민화,천문,화원,조선통신사,초상화,풍속화,산수,가도,통일신라,불상,사대부,왕실,벽화,장례,백제,유적,궁궐,고분,동서,유물,선사,고구려,전통문화,개진,사료,동아시아사,복장,취미,박물관,전시,한반도,교류,미술,사적,고민,종교,전기,일본,이해,중국,예술,전통,국제,기말고사","문화,조선,공예","문화,조선,공예,회화,산수화","문화,조선,공예,회화,산수화,조각,고려,불교,건축,한국,역사,민화,가도,통일신라,왕실,벽화,백제,유적,고분,동서"
920,1R,HOKA103,3,교양,한국사학과,한국전통문화의이해,박수정,3(3),"한국,전통문화,이해",한국 전통문화의 이해,"vod,전통문화,문화유산,한국사,표절,한국,민속,본교,범주,연장,불교,주변,문화,경주역,해인사,박국제,지배부,가치얼마,고려대장경,참고이복,장경판전,종묘제례,종묘제례악,조선생활사,한양도성,비구시,khistory,불국사,길라잡이,학고재,유적지,한복,풍속화,교육이행,퇴학,견책,교육본교,판명,부정취득,정학,safeassign,혼인,참작,종묘,전주,민요,민감,자각,계승,징계,신앙,중복,궁궐,시야,미술관,국립,고등교육,판소리,정진,성리학,남녀,창의력,인격,취소,열정,예의,가산,고정,산책,유교,이해해,상식,운용,박물관,답사,존중,사기,국어,취득,예측,선거,도덕,미술,중요,감독,이념,음식,공동체,우리나라,합계,연구소,규정,지구,마음,체험,자율,연관,인지,이해,상담,정의,교육,역사","vod,전통문화,문화유산","vod,전통문화,문화유산,한국사,표절","vod,전통문화,문화유산,한국사,표절,한국,민속,본교,범주,연장,불교,주변,문화,경주역,해인사,고려대장경,장경판전,종묘제례,조선생활사,한양도성"
921,1R,HOKA103,4,교양,한국사학과,한국전통문화의이해,박윤진,3(3),"한국,전통문화,이해",한국 전통문화의 이해,"통과의례,의식주,친족,마을,전통문화,조상,전통의상,상례,백일,제례,관례,종족,족보,성씨,문중,세시,먹거리,혼례,풍속,출산,양자,계보,주택,임신,한국,의식,이해,전통,기말고사,문화","통과의례,의식주,친족","통과의례,의식주,친족,마을,전통문화","통과의례,의식주,친족,마을,전통문화,조상,전통의상,상례,백일,제례,관례,종족,족보,성씨,문중,세시,먹거리,혼례,풍속,출산"
922,1R,HOKA112,1,교양,한국사학과,한국인의역사인식,최희준,3(3),"한국인,역사,인식",한국인의 역사인식,"역사,한국사,박물관,근대,한국인,조선역사,국립,식이,식견,고려역사,인식,ot,나름,한국,답사,취득,선별,안목,합리,확장","역사,한국사,박물관","역사,한국사,박물관,근대,한국인","역사,한국사,박물관,근대,한국인,조선역사,국립,식이,식견,고려역사,인식,ot,나름,한국,답사,취득,선별,안목,합리,확장"
923,1R,HOKA112,2,교양,한국사학과,한국인의역사인식,최진욱,3(3),"한국인,역사,인식",한국인의 역사인식,"역사,한국사,식민사학,대별,한국인,조선,화랑광개토왕,조선찬사,고려사절요,고려,찬사,고려사,삼국유사,사학사,인식,문호개방,topic,비문,삼국사기,역사관,재적,성리학,일제강점기,감안,역사학,한국,건국,주안,극복,논쟁,전기,전통,사회","역사,한국사,식민사학","역사,한국사,식민사학,대별,한국인","역사,한국사,식민사학,대별,한국인,조선,화랑광개토왕,조선찬사,고려사절요,고려,찬사,고려사,삼국유사,사학사,문호개방,비문,삼국사기,역사관,재적,성리학"
924,1R,HOKA112,3,교양,한국사학과,한국인의역사인식,박진,3(3),"한국인,역사,인식",한국인의 역사인식,"역사,조선역사,고려역사,저작,한국인,민족역사,대순,식민사학,상과,인식,다방면,강점,대인,일제,개항,입체,해방,사적,기말고사,한국,사회","역사,조선역사,고려역사","역사,조선역사,고려역사,저작,한국인","역사,조선역사,고려역사,저작,한국인,민족역사,대순,식민사학,상과,인식,다방면,강점,대인,일제,개항,입체,해방,사적,기말고사,한국"
925,1R,HOKA114,1,교양,한국사학과,한국근현대민족운동사,김재웅,3(3),"한국,근현대,민족,운동사",한국 근현대 민족운동사,"북한,남한,건설,항일,한국,투쟁,운동,해방,우익,전쟁,독립운동,남북협상,조선의용대,좌익,광복군,친일파,김일성,김구,만주,대한민국,임시정부,점령,조선인,사회,남북한,일제,동북,계급투쟁,척결,박헌영,창설,김원봉,사회운동,제주,인민,국민당,민족,조선,청산,민족운동,관심사,항쟁,노선,공산당,소련,유입,내전,서평,독립,정치,경제,국내,기원,지구,혁명,문화,중국,투재,한인사회당,화구,진공,연안파,최용건,동북항일연군,김책,남침,제헌국회,반민특위,민주인민,난동,kjwhannet,합작,최창익,장준하,민주유입,이범석,빨치산파,김준엽,김두봉,월소,반추,사회사조,단선,투신,자유시참변,소련파,민생,김재웅,북침,사회경로,연합전선,연합군,극좌,의용군,국제,잔재,작전,운동사,숙청,삼상,우파,공산북한,조선의용군,부대,나선,조소앙,좌파,정책,극우,저지,결성,급진,점도,국전,개원,무장,미소,미군정,귀결,일전,좌절,탈출,재생산,무정,출생,결부,이승만,보급,연합,스탈린,모스크바,동력,변모,방향성,근현대,정착,고지,재편,전과,일방,공화국,과연,메커니즘,최고,세력,전면,근현대사,위원회,촉진,참가,서적,확립,영국,통치,공동,노동,식민지,궁극,전인,조명,비롯,시도,성공,규정,여성,인사,미국,생애,정부,예술,고려,ii,역사","북한,남한,건설","북한,남한,건설,항일,한국","북한,남한,건설,항일,한국,투쟁,운동,해방,우익,전쟁,독립운동,남북협상,조선의용대,좌익,광복군,친일파,김일성,김구,만주,대한민국"
926,1R,HOKA114,2,교양,한국사학과,한국근현대민족운동사,김재웅,3(3),"한국,근현대,민족,운동사",한국 근현대 민족운동사,"북한,남한,건설,항일,한국,투쟁,운동,해방,우익,전쟁,독립운동,남북협상,조선의용대,좌익,광복군,친일파,김일성,김구,만주,대한민국,임시정부,점령,조선인,사회,남북한,일제,동북,계급투쟁,척결,박헌영,창설,김원봉,사회운동,제주,인민,국민당,민족,조선,청산,민족운동,관심사,항쟁,노선,공산당,소련,유입,내전,서평,독립,정치,경제,국내,기원,지구,혁명,문화,중국,투재,한인사회당,화구,진공,연안파,최용건,동북항일연군,김책,남침,제헌국회,반민특위,민주인민,난동,kjwhannet,합작,최창익,장준하,민주유입,이범석,빨치산파,김준엽,김두봉,월소,반추,사회사조,단선,투신,자유시참변,소련파,민생,김재웅,북침,사회경로,연합전선,연합군,극좌,의용군,국제,잔재,작전,운동사,숙청,삼상,우파,공산북한,조선의용군,부대,나선,조소앙,좌파,정책,극우,저지,결성,급진,점도,국전,개원,무장,미소,미군정,귀결,일전,좌절,탈출,재생산,무정,출생,결부,이승만,보급,연합,스탈린,모스크바,동력,변모,방향성,근현대,정착,고지,재편,전과,일방,공화국,과연,메커니즘,최고,세력,전면,근현대사,위원회,촉진,참가,서적,확립,영국,통치,공동,노동,식민지,궁극,전인,조명,비롯,시도,성공,규정,여성,인사,미국,생애,정부,예술,고려,ii,역사","북한,남한,건설","북한,남한,건설,항일,한국","북한,남한,건설,항일,한국,투쟁,운동,해방,우익,전쟁,독립운동,남북협상,조선의용대,좌익,광복군,친일파,김일성,김구,만주,대한민국"
927,1R,HOKA115,0,교양,한국사학과,한국역사의국제적환경,박한민,3(3),"한국,역사,국제,환경",한국역사의 국제적 환경,"한반도,국제,세력,동아시아,조선,역사,한국,건국,대외,환경,대사,전쟁,콜레라,인삼,주권국,물자,응전,고려,야만,검역,농민운동,침입,파견,동점,교역,사절,발발,병합,교차,삼국통일,임진왜란,대한제국,해양,몽골,대륙,삼국,승인,청일전쟁,유행,분위기,이해해,신라,동학,당대,분할,유기,해외,무역,위상,차례,주요한,통찰,세계사,인물,안목,시적,추구,소재,역학,문명,일본,운동,기말고사","한반도,국제,세력","한반도,국제,세력,동아시아,조선","한반도,국제,세력,동아시아,조선,역사,한국,건국,대외,환경,대사,전쟁,주권국,고려,야만,검역,농민운동,파견,사절,병합"
928,1R,HOKA118,0,교양,한국사학과,한국역사상의전쟁과평화,이동훈,3(3),"한국,역사,전쟁과 평화",한국역사상의 전쟁과 평화,"전쟁,평화,병법,한국,손자병법,중세,역사,한국사,려말선초,역전쟁,쟁론,사대,전쟁과,발해사,조선통신사,연행,사제,교역,조공,북방,무기,삼국통일,양하,수당,군사,가치관,남성,담론,추구,민족,여성,동아시아,고려,국제,기말고사","전쟁,평화,병법","전쟁,평화,병법,한국,손자병법","전쟁,평화,병법,한국,손자병법,중세,역사,한국사,려말선초,역전쟁,사대,발해사,조선통신사,연행,사제,교역,조공,북방,무기,삼국통일"
